A_SECTOR,SHELF,REEF,REPORT_YEAR,SITE_NO,TRANSECT_NO,FAMILY_2021,GROUP_CODE,COMP_2021,COMP_2021_DESCRIPTION,VISIT_NO,cover,cREPORT_YEAR
CL,M,Lizard Isles,2003,3,3,Acanthasteridae,OT,OT,Other organisms,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Acroporidae,HC,ACBX,Acropora branching & bottlebrush,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Acroporidae,HC,ACD,Acropora digitate,11,0.505050505050505,2003
CL,M,Lizard Isles,2003,3,3,Acroporidae,HC,ACSE,Acropora submassive & encrusting,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Acroporidae,HC,ACTO,Acropora tabulate & corymbose,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Acroporidae,HC,COR_CBCF,non-Acropora coral branching & foliose,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Acroporidae,HC,G_AST,Astreopora,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Acroporidae,HC,G_ISO_B,Isopora branching,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Acroporidae,HC,G_ISO_CSE,Isopora encrusting-submassive,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Acroporidae,HC,G_MON,Montipora,11,1.01010101010101,2003
CL,M,Lizard Isles,2003,3,3,Adeonidae,OT,OT,Other organisms,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Agariciidae,HC,F_AGA_CEMS,Agariciidae encrusting & submassive,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Agariciidae,HC,F_AGA_CF,Agariciidae foliose,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Alcyoniidae,SC,F_SC_ALC,Alcyoniidae,11,19.6969696969697,2003
CL,M,Lizard Isles,2003,3,3,Alcyoniidae,SC,SC_OTH_E,Other encrusting soft coral,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Anthothelidae,SC,SC_OTH_E,Other encrusting soft coral,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Antipathidae,OT,OT,Other organisms,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Astrocoeniidae,HC,COR_CBCF,non-Acropora coral branching & foliose,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Astrocoeniidae,HC,COR_CE,non-Acropora coral encrusting,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Benthos,A,MA_OTH,Other Macroalgae,11,2.52525252525253,2003
CL,M,Lizard Isles,2003,3,3,Bonnemaisoniaceae,A,MA_RED,Red Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Briareidae,SC,SC_OTH_E,Other encrusting soft coral,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Caryophylliidae,HC,COR_CL,Solitary coral,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Caulerpaceae,A,MA_GREEN,Green Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Chalinidae,SP,SP,Sponges & Ascidians,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Cidaridae,OT,OT,Other organisms,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Class,A,MA_BROWN,Brown Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Class,OT,OT,Other organisms,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Class,OT,SP,Sponges & Ascidians,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Class,SC,SC_GORG_LIKE,Gorgonian like soft coral,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Class,SC,SC_OTH,Other soft coral,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Class,SC,SC_OTH_E,Other encrusting soft coral,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Clavulariidae,SC,SC_OTH_E,Other encrusting soft coral,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Clionaidae,SP,SP,Sponges & Ascidians,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Codiacae,A,MA_GREEN,Green Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Coscinaraeidae,HC,F_SID_COS_PSA,Siderastreidae Coscinaraeidae Psammocoridae,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Cystocloniaceae,A,MA_RED,Red Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Dasycladaceae,A,MA_GREEN,Green Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Dendrophylliidae,HC,COR_CE,non-Acropora coral encrusting,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Dendrophylliidae,HC,G_TUB_HET,Tubastrea Heteropsammia,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Dendrophylliidae,HC,G_TUR_DUN,Turbinaria and Duncanopsammia,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Diadematidae,OT,OT,Other organisms,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Dictyotaceae,A,MA_BROWN,Brown Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Didemnidae,OT,SP,Sponges & Ascidians,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Diploastraeidae,HC,G_DIP,Diploastrea,11,3.03030303030303,2003
CL,M,Lizard Isles,2003,3,3,Ellisellidae,SC,SC_GORG_LIKE,Gorgonian like soft coral,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Euphylliidae,HC,F_EUPH_PLU,Plerogyridae and Euphylliidae,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Euphylliidae,HC,G_GAL,Galaxea,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Family,OT,OT,Other organisms,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Fungiidae,HC,F_FUN_CECF,Fungiidae encrusting & foliose,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Fungiidae,HC,F_FUN_CMR,Fungiidae free-living,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Gorgoniidae,SC,SC_GORG_LIKE,Gorgonian like soft coral,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Group,A,TA,Turf algae,11,65.6565656565657,2003
CL,M,Lizard Isles,2003,3,3,Group,OT,OT,Other organisms,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Halimedaceae,A,MA_GREEN,Green Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Helioporidae,SC,G_HEL,Heliopora,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Hydrocharitaceae,SG,SG,Seagrass,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Hydrolithaceae,A,CA,Coralline algae,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,INCERTAE SEDIS,HC,G_PAC,Pachyseris,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Isididae,SC,SC_GORG_LIKE,Gorgonian like soft coral,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Leptastreidae,HC,G_LEP,Leptastrea,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Liagoraceae,A,MA_RED,Red Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Lithophyllaceae,A,MA_RED,Red Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Lobophylliidae,HC,COR_CL,Solitary coral,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Lobophylliidae,HC,G_ACA_MIC_HOM,Acanthastea Micromussa Homophyllia,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Lobophylliidae,HC,G_LOB_AUST,Lobophyllia Australophyllia & A. pachysepta,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Lobophylliidae,HC,G_MOS,Moseleya,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Lobophylliidae,HC,G_OXY_ECL_ECY,Oxypora Echinophyllia Echinomorpha,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Merulinidae,HC,COR_CL,Solitary coral,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Merulinidae,HC,F_MER_CEMS,"Merulinidae encrusting, massive & sub-massive",11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Merulinidae,HC,F_MER_PLE_PLOC,Merulinidae Plesiastreidae plocoid,11,0.505050505050505,2003
CL,M,Lizard Isles,2003,3,3,Merulinidae,HC,G_ECH_CB,Echinopora branching,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Merulinidae,HC,G_ECH_OTH,Echinopora encrusting & foliose,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Merulinidae,HC,G_HYD_CB,Hydnophora branching,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Merulinidae,HC,G_HYD_OTH,Hydnophora not branching,11,1.01010101010101,2003
CL,M,Lizard Isles,2003,3,3,Merulinidae,HC,G_MER,Merulina,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Merulinidae,HC,G_MYC,Mycedium,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Merulinidae,HC,G_PEC,Pectinia,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Milleporidae,OT,G_MIL,Millepora,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Nephtheidae,SC,F_SC_NEP,Nephtheidae,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Non-Acropora coral,HC,COR_CBCF,non-Acropora coral branching & foliose,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Non-Acropora coral,HC,COR_CE,non-Acropora coral encrusting,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Non-Acropora coral,HC,COR_CMCS,non-Acropora coral massive & sub-massive,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Order,A,CA,Coralline algae,11,1.51515151515152,2003
CL,M,Lizard Isles,2003,3,3,Order,OT,OT,Other organisms,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Order,OT,ZOA,Zoanthids,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Order,SC,SC_OTH_E,Other encrusting soft coral,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Order,SG,SG,Seagrass,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Peyssonneliaceae,A,MA_RED,Red Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Phylum,A,MA_GREEN,Green Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Phylum,A,MA_RED,Red Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Phylum,A,TA,Turf algae,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Phylum,OT,OT,Other organisms,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Phylum,SP,SP,Sponges & Ascidians,11,0.505050505050505,2003
CL,M,Lizard Isles,2003,3,3,Plerogyridae,HC,F_EUPH_PLU,Plerogyridae and Euphylliidae,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Plesiastreidae,HC,F_MER_PLE_PLOC,Merulinidae Plesiastreidae plocoid,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Pocilloporidae,HC,G_POC,Pocillopora,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Pocilloporidae,HC,G_SER,Seriatopora,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Pocilloporidae,HC,G_STY,Stylophora,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Poritidae,HC,G_GON_ALV_BER,"Goniopora, Alveopora & Bernardpora",11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Poritidae,HC,G_POR_B,Porites branching,11,1.01010101010101,2003
CL,M,Lizard Isles,2003,3,3,Poritidae,HC,G_POR_CECS,Porites encrusting & sub-massive,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Poritidae,HC,G_POR_M,Porites massive,11,3.03030303030303,2003
CL,M,Lizard Isles,2003,3,3,Poritidae,HC,S_POR_RUS,Porites rus,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Psammocoridae,HC,F_SID_COS_PSA,Siderastreidae Coscinaraeidae Psammocoridae,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Rhizangiidae,HC,F_SID_COS_PSA,Siderastreidae Coscinaraeidae Psammocoridae,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Rhodomelaceae,A,MA_RED,Red Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Rhodymeniaceae,A,MA_RED,Red Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Sarcinochrysidaceae,A,MA_OTH,Other Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Sargassaceae,A,MA_BROWN,Brown Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Scytosiphonacae,A,MA_BROWN,Brown Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Serpulidae,OT,OT,Other organisms,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Siderastreidae,HC,F_SID_COS_PSA,Siderastreidae Coscinaraeidae Psammocoridae,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Solieriaceae,A,MA_RED,Red Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Spongiidae,SP,SP,Sponges & Ascidians,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Stylasteridae,OT,OT,Other organisms,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Subphylum,OT,OT,Other organisms,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Superclass,OT,IN,Indeterminate,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Tridacninae,OT,OT,Other organisms,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Trochidae,OT,OT,Other organisms,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Tubiporidae,SC,SC_OTH,Other soft coral,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Udoteaceae,A,MA_GREEN,Green Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,Xeniidae,SC,F_SC_XEN,Xeniidae,11,0.0,2003
CL,M,Lizard Isles,2003,3,3,,AB,AB,Abiotic,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Acanthasteridae,OT,OT,Other organisms,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Acroporidae,HC,ACBX,Acropora branching & bottlebrush,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Acroporidae,HC,ACD,Acropora digitate,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Acroporidae,HC,ACSE,Acropora submassive & encrusting,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Acroporidae,HC,ACTO,Acropora tabulate & corymbose,11,1.5,2003
CL,M,Lizard Isles,2003,3,4,Acroporidae,HC,COR_CBCF,non-Acropora coral branching & foliose,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Acroporidae,HC,G_AST,Astreopora,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Acroporidae,HC,G_ISO_B,Isopora branching,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Acroporidae,HC,G_ISO_CSE,Isopora encrusting-submassive,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Acroporidae,HC,G_MON,Montipora,11,0.5,2003
CL,M,Lizard Isles,2003,3,4,Adeonidae,OT,OT,Other organisms,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Agariciidae,HC,F_AGA_CEMS,Agariciidae encrusting & submassive,11,0.5,2003
CL,M,Lizard Isles,2003,3,4,Agariciidae,HC,F_AGA_CF,Agariciidae foliose,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Alcyoniidae,SC,F_SC_ALC,Alcyoniidae,11,9.0,2003
CL,M,Lizard Isles,2003,3,4,Alcyoniidae,SC,SC_OTH_E,Other encrusting soft coral,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Anthothelidae,SC,SC_OTH_E,Other encrusting soft coral,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Antipathidae,OT,OT,Other organisms,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Astrocoeniidae,HC,COR_CBCF,non-Acropora coral branching & foliose,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Astrocoeniidae,HC,COR_CE,non-Acropora coral encrusting,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Benthos,A,MA_OTH,Other Macroalgae,11,0.5,2003
CL,M,Lizard Isles,2003,3,4,Bonnemaisoniaceae,A,MA_RED,Red Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Briareidae,SC,SC_OTH_E,Other encrusting soft coral,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Caryophylliidae,HC,COR_CL,Solitary coral,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Caulerpaceae,A,MA_GREEN,Green Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Chalinidae,SP,SP,Sponges & Ascidians,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Cidaridae,OT,OT,Other organisms,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Class,A,MA_BROWN,Brown Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Class,OT,OT,Other organisms,11,1.5,2003
CL,M,Lizard Isles,2003,3,4,Class,OT,SP,Sponges & Ascidians,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Class,SC,SC_GORG_LIKE,Gorgonian like soft coral,11,0.5,2003
CL,M,Lizard Isles,2003,3,4,Class,SC,SC_OTH,Other soft coral,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Class,SC,SC_OTH_E,Other encrusting soft coral,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Clavulariidae,SC,SC_OTH_E,Other encrusting soft coral,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Clionaidae,SP,SP,Sponges & Ascidians,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Codiacae,A,MA_GREEN,Green Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Coscinaraeidae,HC,F_SID_COS_PSA,Siderastreidae Coscinaraeidae Psammocoridae,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Cystocloniaceae,A,MA_RED,Red Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Dasycladaceae,A,MA_GREEN,Green Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Dendrophylliidae,HC,COR_CE,non-Acropora coral encrusting,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Dendrophylliidae,HC,G_TUB_HET,Tubastrea Heteropsammia,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Dendrophylliidae,HC,G_TUR_DUN,Turbinaria and Duncanopsammia,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Diadematidae,OT,OT,Other organisms,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Dictyotaceae,A,MA_BROWN,Brown Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Didemnidae,OT,SP,Sponges & Ascidians,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Diploastraeidae,HC,G_DIP,Diploastrea,11,3.0,2003
CL,M,Lizard Isles,2003,3,4,Ellisellidae,SC,SC_GORG_LIKE,Gorgonian like soft coral,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Euphylliidae,HC,F_EUPH_PLU,Plerogyridae and Euphylliidae,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Euphylliidae,HC,G_GAL,Galaxea,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Family,OT,OT,Other organisms,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Fungiidae,HC,F_FUN_CECF,Fungiidae encrusting & foliose,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Fungiidae,HC,F_FUN_CMR,Fungiidae free-living,11,0.5,2003
CL,M,Lizard Isles,2003,3,4,Gorgoniidae,SC,SC_GORG_LIKE,Gorgonian like soft coral,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Group,A,TA,Turf algae,11,55.0,2003
CL,M,Lizard Isles,2003,3,4,Group,OT,OT,Other organisms,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Halimedaceae,A,MA_GREEN,Green Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Helioporidae,SC,G_HEL,Heliopora,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Hydrocharitaceae,SG,SG,Seagrass,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Hydrolithaceae,A,CA,Coralline algae,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,INCERTAE SEDIS,HC,G_PAC,Pachyseris,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Isididae,SC,SC_GORG_LIKE,Gorgonian like soft coral,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Leptastreidae,HC,G_LEP,Leptastrea,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Liagoraceae,A,MA_RED,Red Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Lithophyllaceae,A,MA_RED,Red Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Lobophylliidae,HC,COR_CL,Solitary coral,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Lobophylliidae,HC,G_ACA_MIC_HOM,Acanthastea Micromussa Homophyllia,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Lobophylliidae,HC,G_LOB_AUST,Lobophyllia Australophyllia & A. pachysepta,11,1.5,2003
CL,M,Lizard Isles,2003,3,4,Lobophylliidae,HC,G_MOS,Moseleya,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Lobophylliidae,HC,G_OXY_ECL_ECY,Oxypora Echinophyllia Echinomorpha,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Merulinidae,HC,COR_CL,Solitary coral,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Merulinidae,HC,F_MER_CEMS,"Merulinidae encrusting, massive & sub-massive",11,5.5,2003
CL,M,Lizard Isles,2003,3,4,Merulinidae,HC,F_MER_PLE_PLOC,Merulinidae Plesiastreidae plocoid,11,0.5,2003
CL,M,Lizard Isles,2003,3,4,Merulinidae,HC,G_ECH_CB,Echinopora branching,11,2.0,2003
CL,M,Lizard Isles,2003,3,4,Merulinidae,HC,G_ECH_OTH,Echinopora encrusting & foliose,11,1.0,2003
CL,M,Lizard Isles,2003,3,4,Merulinidae,HC,G_HYD_CB,Hydnophora branching,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Merulinidae,HC,G_HYD_OTH,Hydnophora not branching,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Merulinidae,HC,G_MER,Merulina,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Merulinidae,HC,G_MYC,Mycedium,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Merulinidae,HC,G_PEC,Pectinia,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Milleporidae,OT,G_MIL,Millepora,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Nephtheidae,SC,F_SC_NEP,Nephtheidae,11,1.5,2003
CL,M,Lizard Isles,2003,3,4,Non-Acropora coral,HC,COR_CBCF,non-Acropora coral branching & foliose,11,0.5,2003
CL,M,Lizard Isles,2003,3,4,Non-Acropora coral,HC,COR_CE,non-Acropora coral encrusting,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Non-Acropora coral,HC,COR_CMCS,non-Acropora coral massive & sub-massive,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Order,A,CA,Coralline algae,11,2.0,2003
CL,M,Lizard Isles,2003,3,4,Order,OT,OT,Other organisms,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Order,OT,ZOA,Zoanthids,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Order,SC,SC_OTH_E,Other encrusting soft coral,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Order,SG,SG,Seagrass,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Peyssonneliaceae,A,MA_RED,Red Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Phylum,A,MA_GREEN,Green Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Phylum,A,MA_RED,Red Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Phylum,A,TA,Turf algae,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Phylum,OT,OT,Other organisms,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Phylum,SP,SP,Sponges & Ascidians,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Plerogyridae,HC,F_EUPH_PLU,Plerogyridae and Euphylliidae,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Plesiastreidae,HC,F_MER_PLE_PLOC,Merulinidae Plesiastreidae plocoid,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Pocilloporidae,HC,G_POC,Pocillopora,11,2.0,2003
CL,M,Lizard Isles,2003,3,4,Pocilloporidae,HC,G_SER,Seriatopora,11,1.0,2003
CL,M,Lizard Isles,2003,3,4,Pocilloporidae,HC,G_STY,Stylophora,11,0.5,2003
CL,M,Lizard Isles,2003,3,4,Poritidae,HC,G_GON_ALV_BER,"Goniopora, Alveopora & Bernardpora",11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Poritidae,HC,G_POR_B,Porites branching,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Poritidae,HC,G_POR_CECS,Porites encrusting & sub-massive,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Poritidae,HC,G_POR_M,Porites massive,11,9.0,2003
CL,M,Lizard Isles,2003,3,4,Poritidae,HC,S_POR_RUS,Porites rus,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Psammocoridae,HC,F_SID_COS_PSA,Siderastreidae Coscinaraeidae Psammocoridae,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Rhizangiidae,HC,F_SID_COS_PSA,Siderastreidae Coscinaraeidae Psammocoridae,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Rhodomelaceae,A,MA_RED,Red Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Rhodymeniaceae,A,MA_RED,Red Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Sarcinochrysidaceae,A,MA_OTH,Other Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Sargassaceae,A,MA_BROWN,Brown Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Scytosiphonacae,A,MA_BROWN,Brown Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Serpulidae,OT,OT,Other organisms,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Siderastreidae,HC,F_SID_COS_PSA,Siderastreidae Coscinaraeidae Psammocoridae,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Solieriaceae,A,MA_RED,Red Macroalgae,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Spongiidae,SP,SP,Sponges & Ascidians,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Stylasteridae,OT,OT,Other organisms,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Subphylum,OT,OT,Other organisms,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Superclass,OT,IN,Indeterminate,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Tridacninae,OT,OT,Other organisms,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Trochidae,OT,OT,Other organisms,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Tubiporidae,SC,SC_OTH,Other soft coral,11,0.0,2003
CL,M,Lizard Isles,2003,3,4,Udoteaceae,A,MA_GREEN,Green Macroalgae,11,0.0,2003
